KLLN, 6626, 1.947738
KATNAL2, 6324, 1.947547
CFL1P1, 2363, 1.947408
MOB1B, 8061, 1.946632
NDUFA3, 8605, 1.945686
PPP1R21, 10231, 1.945095
ZFAND2A, 15011, 1.944167
ORC6, 9241, 1.943649
TOLLIP, 13826, 1.943487
CLEC2B, 2543, 1.942756
TAPBP, 13129, 1.942041
MT1L, 8273, 1.942031
LRRC40, 7408, 1.941797
IFI27, 5940, 1.941002
SLC17A8, 12050, 1.940611
CBLN1, 1874, 1.939365
MRPL27, 8170, 1.938653
GZMB, 5426, 1.938558
EYA2, 4161, 1.938315
KLK15, 6617, 1.936188
FMNL1, 4647, 1.935535
TTC5, 14164, 1.935257
CLDN12, 2528, 1.934856
FKBP4, 4606, 1.934471
ICMT, 5914, 1.934426
USHBP1, 14465, 1.934145
USP9X, 14518, 1.932363
PRMT5, 10378, 1.931768
EIF2S2, 3839, 1.931161
NBAS, 8531, 1.931124
PEX3, 9666, 1.931100
NEFH, 8665, 1.930965
MARK2, 7694, 1.929491
TMEM160, 13582, 1.929308
TSACC, 14073, 1.929296
SNAPIN, 12436, 1.928717
PLPP6, 9983, 1.928687
HERC6, 5564, 1.927477
ZIC5, 15065, 1.927337
NACC1, 8480, 1.927131
LSM7, 7466, 1.926220
LTV1, 7486, 1.925678
UBE2E2, 14301, 1.925614
P2RX3, 9301, 1.925409
NOS2, 8873, 1.923934
KCNS3, 6411, 1.923415
PPM1M, 10204, 1.923201
ATXN1, 1082, 1.921579
GFPT1, 4968, 1.921480
TBC1D10B, 13165, 1.921375
HLA-G, 5700, 1.921043
KCNF1, 6358, 1.918779
TXNIP, 14250, 1.918341
P4HA2, 9318, 1.917540
CTSF, 3011, 1.917464
RPL7A, 11350, 1.917266
MYT1, 8445, 1.916367
ATXN7L1, 1089, 1.916178
SLC14A1, 12031, 1.915009
RNMT, 11252, 1.913675
WAC, 14666, 1.913534
VAV2, 14559, 1.913525
WDR48, 14723, 1.912829
AXIN2, 1108, 1.912264
EIF3H, 3848, 1.912154
IZUMO1R, 6255, 1.911902
HCRT, 5503, 1.911416
STMN3, 12891, 1.908824
PAWR, 9425, 1.908102
SLC25A26, 12103, 1.907893
EML1, 3940, 1.907386
RBMS1, 10932, 1.907339
LOC100506125, 7149, 1.904066
TMEM106A, 13531, 1.903205
APLP2, 688, 1.903030
EIF5B, 3874, 1.902435
MARC2, 7678, 1.902334
ZMIZ1, 15080, 1.901958
PMEPA1, 10010, 1.901891
MGST2, 7939, 1.901139
MRPL47, 8190, 1.900701
CLTCL1, 2591, 1.899716
ABR, 89, 1.899487
RARS, 10844, 1.898593
LOC100268168, 7134, 1.898577
RTP4, 11491, 1.898166
SMPDL3A, 12410, 1.898138
CBLN4, 1876, 1.897801
UPK3B, 14433, 1.897220
LMF1, 7086, 1.896871
FADD, 4189, 1.896210
DOK4, 3562, 1.896105
GAN, 4878, 1.895619
SNX16, 12500, 1.894546
RNF26, 11233, 1.894462
RPL29P2, 11327, 1.893387
FLJ37035, 4624, 1.893051
PSMB9, 10494, 1.893001
METTL21A, 7869, 1.890675
NREP, 8963, 1.890575
TAL1, 13115, 1.890198
TNNI3, 13804, 1.889776
ARPC4, 863, 1.889194
CISD1, 2492, 1.888880
FAM19A1, 4303, 1.888743
NSG1, 8992, 1.888655
PCDHB10, 9473, 1.888561
AGTPBP1, 353, 1.888229
EXOSC9, 4153, 1.887635
RNF187, 11214, 1.886205
MYD88, 8386, 1.885274
PCDHAC2, 9472, 1.884940
CXCL14, 3054, 1.884939
DGKZ, 3349, 1.884857
SIM2, 11980, 1.884424
MRPL52, 8195, 1.884045
TSNAXIP1, 14095, 1.883852
KIRREL1, 6550, 1.883041
RECQL4, 10979, 1.882970
SFXN4, 11879, 1.882370
PITPNC1, 9853, 1.882243
FBLN1, 4445, 1.882163
SLC30A1, 12161, 1.881587
EMC4, 3926, 1.881252
CCNA1, 2021, 1.881191
ANAPC7, 524, 1.881016
CFAP161, 2340, 1.880866
PIAS3, 9777, 1.880862
C1orf158, 1539, 1.879766
AFAP1, 309, 1.878120
RAB6D, 10744, 1.877965
RAD23B, 10775, 1.877490
TRPT1, 14065, 1.877260
THOC7, 13397, 1.876915
C12orf76, 1464, 1.876079
CLSTN3, 2587, 1.876042
CCNY, 2047, 1.875597
ITPKA, 6240, 1.875305
HS3ST2, 5812, 1.874078
LINC00319, 6932, 1.873666
CYP4Z1, 3120, 1.873393
BABAM1, 1150, 1.873349
NUDT11, 9047, 1.872099
CCT7, 2068, 1.871616
MYLK2, 8408, 1.871571
ASAP1-IT2, 895, 1.871375
OR2H1, 9196, 1.870588
UNC80, 14422, 1.870551
KRTAP10-10, 6686, 1.870178
RCAN2, 10950, 1.869540
ZSWIM9, 15621, 1.869509
CD163, 2077, 1.868952
CDH9, 2186, 1.868879
IDNK, 5929, 1.868725
GYS1, 5424, 1.868706
GIT1, 5020, 1.867471
IGLON5, 6004, 1.866915
CLEC11A, 2538, 1.866415
CHP1, 2431, 1.866124
B3GAT1, 1123, 1.864461
PPP2R5B, 10259, 1.860477
AOC3, 637, 1.859675
C6orf136, 1639, 1.859571
UBXN10, 14360, 1.859079
TRMT2A, 14038, 1.858845
FPGT, 4713, 1.858437
CBX3, 1885, 1.858392
SRGAP2, 12725, 1.857977
GMPR2, 5092, 1.857549
C15orf65, 1477, 1.857319
GABRA3, 4828, 1.855589
ENY2, 3989, 1.855128
FBXO44, 4492, 1.855097
MAGOH, 7573, 1.854485
C11orf95, 1448, 1.853295
LRRC15, 7387, 1.853016
RUSC1-AS1, 11506, 1.852698
TIMM22, 13433, 1.852222
CSAG3, 2927, 1.851525
TMEM9, 13731, 1.850544
FAM53C, 4365, 1.849709
BST2, 1386, 1.848954
CENPBD1P1, 2273, 1.848550
NIT2, 8780, 1.848380
MRPL55, 8198, 1.847265
GABRD, 4834, 1.847194
LINC01976, 7044, 1.847169
DNLZ, 3530, 1.846724
OGDHL, 9139, 1.845536
FAM45BP, 4356, 1.844504
SMIM4, 12397, 1.843651
ZDHHC16, 14989, 1.843626
SERPINH1, 11821, 1.842737
ARPP21, 868, 1.842557
MORC2, 8079, 1.842273
TCF25, 13250, 1.842180
CACHD1, 1713, 1.842030
ICAM4, 5909, 1.841560
SDCBP, 11686, 1.841407
ZNF821, 15551, 1.841128
DPP7, 3591, 1.840369
TMEM230, 13645, 1.840343
OSBPL8, 9256, 1.840022
MRPS34, 8225, 1.838817
MRFAP1, 8134, 1.838793
IER2, 5932, 1.836932
ACSF3, 150, 1.836653
ERP29, 4081, 1.836474
SCFD2, 11631, 1.836343
MT1A, 8267, 1.835704
RWDD2A, 11511, 1.835453
FIBCD1, 4582, 1.834340
ATL1, 987, 1.834329
CAMKMT, 1779, 1.833715
KHDRBS3, 6466, 1.832543
EPHB2, 4018, 1.831326
STOM, 12895, 1.831234
KAT5, 6317, 1.829600
SERPINB9P1, 11817, 1.829159
RPL36AL, 11339, 1.829020
PLAC4, 9894, 1.828455
SLC25A48, 12124, 1.826535
MIGA2, 7971, 1.824999
DUX4, 3678, 1.823899
C1D, 1514, 1.823708
RPAIN, 11280, 1.823670
CYB5A, 3074, 1.823144
SYT9, 13063, 1.822815
COMT, 2748, 1.821901
CSNK1G2, 2949, 1.821807
ATP2B2-IT2, 1017, 1.821783
ANKRD9, 600, 1.821735
RIC8A, 11111, 1.820409
RINT1, 11131, 1.819740
EFNB1, 3792, 1.819485
PVRIG, 10637, 1.819364
PDE10A, 9555, 1.818137
RAD18, 10772, 1.817429
ABCG4, 59, 1.816984
ACR, 146, 1.816538
SSC5D, 12773, 1.816266
MANEAL, 7602, 1.815094
TMEM59L, 13704, 1.814939
CHMP5, 2424, 1.814308
PI3, 9768, 1.812841
EFEMP2, 3779, 1.812708
LCLAT1, 6822, 1.812698
CALM2, 1758, 1.812660
OCLN, 9129, 1.812211
F12, 4169, 1.812050
GNAQ, 5104, 1.812025
LYPD3, 7510, 1.811721
PGAM1P5, 9688, 1.811679
KRT9, 6683, 1.811348
SLC44A3, 12234, 1.810890
C3orf18, 1609, 1.810816
ABTB1, 93, 1.810448
GRAMD4, 5287, 1.809896
TRIB1, 13965, 1.808686
PRMT1, 10375, 1.808675
DMXL1, 3463, 1.808485
GTF3C4, 5392, 1.808366
GATAD2A, 4903, 1.808182
MTSS1L, 8330, 1.808008
SSR4, 12783, 1.807318
METAP1, 7857, 1.806745
DNAJC5, 3513, 1.806002
GOLGA5, 5146, 1.805314
PLD3, 9924, 1.805090
FKBP9P1, 4611, 1.804724
SLC25A14, 12091, 1.804084
PCYOX1L, 9537, 1.804023
IL10RA, 6021, 1.803780
PGP, 9708, 1.802767
AP2A1, 646, 1.802241
SCPEP1, 11665, 1.801882
ARHGAP31, 764, 1.801817
PREP, 10322, 1.801445
KRTAP4-12, 6716, 1.800943
PRDX4, 10313, 1.800528
FNDC4, 4663, 1.800090
TLK1, 13470, 1.799704
PSME2, 10517, 1.799243
LTA4H, 7474, 1.798954
SYNDIG1L, 13025, 1.798670
SATB1, 11589, 1.797961
TPT1, 13906, 1.797774
GPATCH2, 5181, 1.797333
AGBL4, 332, 1.797042
PHF12, 9725, 1.795908
ELMO2, 3896, 1.795756
ACOT2, 133, 1.795618
PSMB5, 10490, 1.794730
KRTAP6-3, 6729, 1.794648
IGFBP2, 5991, 1.793389
SLC41A1, 12227, 1.792319
KRTAP5-AS1, 6726, 1.792035
CARD10, 1812, 1.791966
CFH, 2360, 1.791250
SLC22A3, 12073, 1.791185
ANKRD18DP, 560, 1.790518
HABP4, 5444, 1.789651
TRPM2, 14058, 1.789575
ASTL, 943, 1.788720
SH3RF1, 11928, 1.788564
THOP1, 13398, 1.788413
C1orf52, 1555, 1.787987
SCAPER, 11619, 1.787960
SFMBT1, 11863, 1.787644
SMO, 12403, 1.786271
PSMB6, 10491, 1.786119
C17orf51, 1490, 1.785472
BEGAIN, 1252, 1.785200
MTMR9, 8319, 1.785158
C12orf10, 1451, 1.784299
ADAP2, 232, 1.784177
SLC35A4, 12176, 1.783634
NKAIN3, 8783, 1.783531
HOOK2, 5770, 1.783406
HEXIM1, 5575, 1.782993
ABHD11, 63, 1.782454
SNRPG, 12485, 1.781678
DDX41, 3267, 1.781469
RPL27A, 11324, 1.779803
AMFR, 495, 1.779159
ETV1, 4113, 1.778568
FAM72A, 4375, 1.778260
ANKRD24, 570, 1.775487
PLEKHG4B, 9946, 1.775362
CA5A, 1694, 1.774946
GNAS, 5105, 1.774854
CNN2, 2634, 1.774595
NYX, 9114, 1.774569
TBX1, 13216, 1.774522
TRUB2, 14072, 1.774092
PIANP, 9774, 1.773740
EFEMP1, 3778, 1.773188
SHISAL2A, 11951, 1.773163
C14orf177, 1468, 1.773045
HERPUD1, 5565, 1.772431
PPIC, 10179, 1.772252
NDUFA4L2, 8607, 1.772211
MKL2, 8009, 1.772011
SLC25A45, 12121, 1.771889
FBXO33, 4484, 1.771576
PDCL3P4, 9554, 1.771016
SLPI, 12327, 1.770259
PRKCE, 10352, 1.769629
TXN2, 14243, 1.769081
SCN3B, 11652, 1.768554
HGD, 5581, 1.768545
ZNF202, 15139, 1.768144
GFRA2, 4971, 1.767795
DYDC2, 3683, 1.767366
PCSK2, 9529, 1.767070
OPA3, 9165, 1.766365
SLU7, 12329, 1.766338
ELP2, 3914, 1.766041
ITGAM, 6221, 1.765702
ARTN, 886, 1.765294
OR5L2, 9219, 1.764823
EIF3IP1, 3850, 1.764595
SPTBN2, 12697, 1.763243
ATP8B3, 1070, 1.763233
ARMC10, 841, 1.763142
GPS1, 5271, 1.761945
TRIM37, 13991, 1.760205
OR4D6, 9211, 1.759362
PIGZ, 9807, 1.759030
POLR2I, 10102, 1.759018
ZNF157, 15121, 1.758192
SLC16A3, 12040, 1.757797
CREB3L1, 2865, 1.757542
LINC00839, 6968, 1.756477
CORO2A, 2783, 1.755490
SUPT4H1, 12976, 1.754476
SLC38A1, 12203, 1.754447
GALNT1, 4856, 1.753985
MYL12A, 8398, 1.753721
RFNG, 11027, 1.753483
SSTR1, 12789, 1.753288
TSHB, 14087, 1.752443
GABRA5, 4830, 1.750705
KCNH2, 6362, 1.750371
DUSP5, 3671, 1.750188
PSMC5, 10500, 1.749829
ZNF559, 15359, 1.748919
BCL2L2, 1226, 1.748750
SNAP47, 12429, 1.748290
BBS1, 1189, 1.747884
TTPA, 14185, 1.746760
NACA, 8476, 1.746613
CORO1A, 2780, 1.745602
HES5, 5569, 1.745433
STN1, 12894, 1.744899
FBXO41, 4490, 1.744689
CYC1, 3085, 1.743748
LBX2-AS1, 6806, 1.742802
HLA-DMB, 5684, 1.742480
TM9SF4, 13500, 1.742217
CCT8, 2069, 1.742147
IRX1, 6184, 1.742128
HAP1, 5460, 1.740780
DDRGK1, 3246, 1.740078
LOC108783654, 7225, 1.739498
IL4I1, 6052, 1.739258
AVPI1, 1105, 1.739043
SOX3, 12566, 1.739037
SLC1A7, 12063, 1.739026
NFAM1, 8713, 1.739024
CPT1A, 2843, 1.737948
HTATIP2, 5869, 1.737559
SMAD2, 12335, 1.737370
CSF3R, 2936, 1.737349
STAC2, 12826, 1.736841
COA4, 2679, 1.736742
ADCK2, 241, 1.736707
AGRN, 351, 1.736471
ZDHHC3, 14999, 1.736402
WIZ, 14777, 1.736151
GLI1, 5046, 1.735406
IL21R, 6042, 1.734406
PPP2CA, 10247, 1.734160
C1QL3, 1523, 1.732894
CNR2, 2658, 1.732323
NMRK1, 8834, 1.731883
ANKRD19P, 561, 1.731297
ALKAL2, 461, 1.731219
H1FNT, 5430, 1.730780
TLR9, 13483, 1.730099
MRPS16, 8207, 1.729653
R3HDM1, 10685, 1.729621
TUBA1C, 14196, 1.729142
ZNF747, 15505, 1.727962
C1QTNF12, 1524, 1.727764
OPN4, 9171, 1.726842
LRRC20, 7390, 1.726367
TAGLN2, 13113, 1.726260
MANF, 7603, 1.725998
MAPK8, 7661, 1.725860
MRPS28, 8220, 1.725848
PSMC2, 10496, 1.724608
UPRT, 14436, 1.723960
WT1-AS, 14801, 1.723170
SCGB3A2, 11641, 1.722935
HDGFL3, 5523, 1.722711
SLC46A1, 12239, 1.722344
CD4, 2105, 1.722196
NRSN2, 8981, 1.721324
CACNG2, 1731, 1.720736
RPL19, 11308, 1.720664
CHEK2P2, 2404, 1.720656
FZD4, 4797, 1.719702
ENKD1, 3963, 1.719572
RENBP, 10995, 1.719277
C3orf67, 1616, 1.717447
GFM2, 4965, 1.717365
ARC, 726, 1.717024
GRN, 5332, 1.716885
ZPR1, 15592, 1.716826
ABCG8, 60, 1.716138
LEF1, 6847, 1.715561
ELK3, 3890, 1.715191
DNAJB14, 3484, 1.715080
PNKP, 10033, 1.715062
TMEM251, 13664, 1.714446
PRUNE2, 10465, 1.713872
HSD17B12, 5828, 1.713624
ACP1, 141, 1.713500
CCR5, 2053, 1.713279
MAN2B2, 7597, 1.713196
TMEM187, 13616, 1.713061
RPL41, 11346, 1.712927
EFNA5, 3791, 1.712445
ACO1, 129, 1.712249
PRSS16, 10449, 1.711584
LSM11, 7457, 1.710686
EIF3D, 3844, 1.710551
TOMM40L, 13835, 1.710412
FKBP2, 4604, 1.709001
HAPLN4, 5463, 1.706998
PAMR1, 9365, 1.706893
RAB3IP, 10732, 1.705593
LFNG, 6862, 1.705576
MRPL21, 8166, 1.705141
RAD21, 10773, 1.704652
RNASEH1-AS1, 11164, 1.703963
PLCD3, 9911, 1.703057
ZHX1, 15059, 1.701853
THUMPD2, 13407, 1.700704
RPL23AP82, 11319, 1.700483
RIPOR1, 11139, 1.700269
NBEA, 8533, 1.699686
C1orf194, 1544, 1.699419
TSC1, 14074, 1.698023
SMPD1, 12407, 1.696717
GYG2P1, 5422, 1.696579
AP1B1, 639, 1.696085
MAST1, 7702, 1.695668
EXOSC4, 4148, 1.694865
HLA-DRB4, 5695, 1.694581
FAM160A2, 4258, 1.694376
BACH1, 1154, 1.694063
TMEM67, 13713, 1.693519
NALT1, 8495, 1.691352
SRA1, 12709, 1.689949
ST6GALNAC4, 12814, 1.689420
UBE2S, 14324, 1.689248
DEXI, 3330, 1.689096
SLC16A11, 12036, 1.688448
ENO1, 3965, 1.688205
CAST, 1855, 1.687781
HAGH, 5454, 1.687680
ABHD8, 80, 1.687619
YRDC, 14877, 1.686554
ACTG1, 166, 1.686427
SQOR, 12707, 1.685634
ARHGAP1, 745, 1.684210
TRIM68, 14011, 1.683574
AXL, 1109, 1.682049
PDCD1, 9542, 1.681755
EIF2B4, 3835, 1.680427
KRTAP17-1, 6701, 1.680335
TRABD, 13917, 1.680279
MIEN1, 7963, 1.679477
CHST2, 2459, 1.679062
KCTD9, 6435, 1.677439
TMEM192, 13620, 1.675806
SENP3, 11779, 1.675668
JAGN1, 6262, 1.675591
PLCG2, 9915, 1.675255
GCHFR, 4923, 1.675108
ACSM5, 157, 1.674709
RNF145, 11196, 1.674371
NIPA2, 8768, 1.674299
PAK3, 9354, 1.673206
BRI3, 1363, 1.672080
TM4SF18, 13492, 1.672012
RSRC2, 11466, 1.671107
GIMAP6, 5011, 1.670326
C11orf24, 1435, 1.670291
HCST, 5505, 1.670209
NR4A1, 8950, 1.670001
SRP68, 12735, 1.669691
COX6B1, 2803, 1.669168
SENP2, 11778, 1.668850
SDR39U1, 11704, 1.668530
IGFBP6, 5994, 1.668419
CHAF1A, 2380, 1.668307
SH3BGR, 11909, 1.668016
CDC37, 2145, 1.667660
PRSS35, 10455, 1.667593
TATDN2, 13158, 1.667311
ECI2, 3736, 1.667301
SPRR2C, 12680, 1.666623
SEC14L4, 11714, 1.666380
PGAM4, 9690, 1.666152
ATP1B1, 1010, 1.665641
DRG2, 3621, 1.664846
SYDE1, 13014, 1.663986
LOC107984035, 7223, 1.662904
HSD17B10, 5826, 1.662740
ADRA2A, 297, 1.662289
SYT3, 13058, 1.662232
RELL2, 10991, 1.662071
AAED1, 11, 1.660838
DARS, 3160, 1.660170
FAM189A2, 4294, 1.659562
TNFSF10, 13787, 1.658553
SEC24D, 11727, 1.658364
CEACAM20, 2248, 1.658304
MR1, 8128, 1.658242
DNASE2, 3526, 1.657604
TIMM21, 13432, 1.657519
ANKRD35, 581, 1.656920
PKIA, 9868, 1.656853
HHAT, 5586, 1.656845
SIGIRR, 11970, 1.656647
HIGD1A, 5600, 1.656629
PRRG3, 10441, 1.656126
SLIT1, 12315, 1.655842
BMS1P20, 1321, 1.655535
NDUFA2, 8604, 1.653996
ABCF3, 56, 1.653624
COL1A2, 2704, 1.653577
TOM1L2, 13829, 1.653259
NR1H2, 8937, 1.653084
YIF1B, 14860, 1.652291
KRT83, 6680, 1.651393
PFN1, 9683, 1.651389
MMADHC, 8041, 1.651343
CD3D, 2102, 1.650021
ZC4H2, 14965, 1.648588
SLC39A8, 12222, 1.648141
CCL24, 2015, 1.648070
PFKM, 9681, 1.648015
C1QA, 1517, 1.647849
FBLN7, 4448, 1.647499
CFDP1, 2359, 1.647200
EMCN, 3931, 1.646363
MPIG6B, 8107, 1.646156
PHF1, 9723, 1.645844
ZC3HAV1, 14962, 1.645662
BAG1, 1157, 1.645382
GPBP1, 5187, 1.645329
MPG, 8101, 1.644707
CNRIP1, 2659, 1.643615
URB1-AS1, 14452, 1.642731
BABAM2, 1151, 1.641963
SERHL2, 11803, 1.641772
ARHGEF40, 800, 1.640844
C16orf87, 1484, 1.640108
MRPS9, 8231, 1.639937
ALG9, 458, 1.638402
SLC20A1, 12064, 1.637939
SLC22A12, 12067, 1.637841
PRPS1L1, 10413, 1.637768
GCLM, 4926, 1.637263
LINC00475, 6941, 1.636856
CYP2A13, 3104, 1.636445
SLC7A7, 12286, 1.636113
CFAP46, 2346, 1.635844
CDH6, 2183, 1.635476
CLDN4, 2533, 1.634408
ANKRD34A, 579, 1.634171
ERAP2, 4040, 1.633252
TAMM41, 13118, 1.633031
FAM71F1, 4373, 1.632864
C22orf23, 1576, 1.632742
RHCG, 11086, 1.632708
RPL17, 11305, 1.632615
SAMD10, 11555, 1.631550
PRDX1, 10310, 1.631450
GARNL3, 4888, 1.630952
NDUFB3, 8629, 1.630875
C6orf52, 1646, 1.630709
LINC01551, 7025, 1.630309
TMEM151A, 13577, 1.629762
CDK9, 2217, 1.629578
THEMIS2, 13389, 1.629203
KIRREL2, 6551, 1.628692
B9D1, 1145, 1.628156
TIAM2, 13414, 1.626444
SLC2A12, 12153, 1.625561
PPFIBP1, 10171, 1.625514
MBOAT1, 7732, 1.624714
SLC25A22, 12099, 1.624217
SPRED2, 12676, 1.623234
CMTM6, 2614, 1.622071
C18orf12, 1496, 1.621402
SNAPC2, 12432, 1.620894
RNF126, 11185, 1.617441
TIE1, 13416, 1.616474
CAMKK2, 1778, 1.616101
NARFL, 8516, 1.616084
CERNA1, 2328, 1.615744
GRM3, 5327, 1.614584
SULT2B1, 12962, 1.614489
CDC42SE2, 2158, 1.614207
CHRD, 2437, 1.613997
TMEM150B, 13575, 1.613633
RTL10, 11476, 1.613506
KATNAL1, 6323, 1.613386
LINC01410, 7018, 1.612915
MUC12, 8339, 1.612911
CHPF2, 2434, 1.611356
MARCH11, 7680, 1.609701
DACH2, 3143, 1.609184
RPL34, 11333, 1.608856
TNFSF9, 13792, 1.607631
CDA, 2131, 1.607298
ACTBL2, 164, 1.606751
LSP1, 7469, 1.605648
RNF208, 11220, 1.605259
FAM160A1, 4257, 1.604889
G6PC, 4808, 1.603999
UBE2DNL, 14299, 1.603698
ELOB, 3904, 1.603649
AIFM2, 373, 1.603353
NTRK3, 9030, 1.603280
NPFFR2, 8900, 1.603238
AKIP1, 404, 1.603196
FKBP9, 4610, 1.602348
LAMTOR1, 6772, 1.602119
COL16A1, 2701, 1.601910
BRWD1, 1378, 1.601841
NACA2, 8477, 1.601631
SMOC2, 12405, 1.600548
MMP14, 8044, 1.599419
LIMS1, 6909, 1.599093
S100A13, 11527, 1.598774
CCDC103, 1900, 1.598717
CCT8L2, 2070, 1.598543
DENND1A, 3302, 1.598491
RPAP1, 11281, 1.598256
AURKAIP1, 1097, 1.597703
RPL26, 11321, 1.597211
ENPP7P13, 3980, 1.596687
COL5A3, 2719, 1.596685
CYCSP52, 3087, 1.595785
ETS1, 4111, 1.595499
LAPTM4A, 6781, 1.595095
BOP1, 1337, 1.593243
METTL9, 7884, 1.592928
DLG2, 3431, 1.592656
OR2T6, 9203, 1.592063
UBE2F, 14302, 1.591822
BAIAP2, 1165, 1.591759
GABARAP, 4815, 1.591738
FITM1, 4594, 1.590836
LEF1-AS1, 6848, 1.590760
RGS3, 11068, 1.590103
ADGRA2, 259, 1.589755
ASAP2, 896, 1.589282
TMEM175, 13599, 1.588970
SMCO2, 12364, 1.588613
LAMB1, 6762, 1.588432
PANX3, 9374, 1.588358
LOC729603, 7316, 1.588351
NBDY, 8532, 1.587109
TACR2, 13084, 1.586958
GOLGA2, 5139, 1.586279
FASTKD5, 4435, 1.585751
SLAMF8, 12015, 1.585577
HSD3B7, 5835, 1.584979
MAIP1, 7576, 1.584805
IARS, 5901, 1.584643
FAM163A, 4265, 1.584298
COL6A2, 2721, 1.584249
C2orf69, 1596, 1.583477
COPG2, 2756, 1.582903
PGGHG, 9700, 1.582862
LCE5A, 6820, 1.582719
CHCHD10, 2385, 1.581959
RAB4A, 10738, 1.580772
RIMS1, 11122, 1.580574
FAM3A, 4352, 1.580255
BSG, 1382, 1.580175
FTHL17, 4753, 1.579915
VPS50, 14629, 1.578991
CXorf57, 3068, 1.578959
SH3GLB2, 11924, 1.578803
CHMP4B, 2422, 1.577885
PSMB4, 10489, 1.577356
REEP4, 10984, 1.577024
IKBKG, 6017, 1.576217
LDOC1, 6845, 1.575991
MLC1, 8018, 1.575654
JAKMIP1, 6266, 1.574428
LOC100506844, 7157, 1.574172
MTX3, 8337, 1.574134
NUDT16L1, 9052, 1.573566
TBCD, 13200, 1.573522
CDC7, 2161, 1.573436
UG0898H09, 14385, 1.573333
RRS1, 11447, 1.573082
C17orf58, 1491, 1.572493
DMWD, 3462, 1.572213
NCEH1, 8559, 1.572125
TLCD2, 13463, 1.571581
DCAF4, 3188, 1.570151
ZNFX1, 15579, 1.569952
CDC42, 2148, 1.569493
GEMIN7, 4957, 1.569215
YARS2, 14849, 1.567784
VASH1, 14552, 1.567087
MAP1B, 7609, 1.565616
EID2, 3819, 1.565589
CCL17, 2010, 1.565024
FAM76A, 4376, 1.564497
SECTM1, 11738, 1.564447
FBXL19, 4459, 1.564035
NRL, 8973, 1.563841
FUT10, 4770, 1.562975
EN2, 3953, 1.562695
DPP3, 3589, 1.562555
IMPAD1, 6075, 1.562358
CARMIL2, 1824, 1.561628
TMEM9B, 13738, 1.560940
STEAP1B, 12861, 1.560591
MYO15A, 8414, 1.560097
SUCLG1, 12946, 1.559248
NCALD, 8544, 1.557580
RBM12, 10900, 1.557071
TRAPPC3, 13950, 1.556405
ARL8A, 837, 1.555342
EPS8, 4035, 1.555231
CRYBB2P1, 2913, 1.554708
SCTR, 11674, 1.554468
KLC2, 6559, 1.554216
FAM215A, 4327, 1.554128
DUSP1, 3655, 1.553471
GORASP1, 5165, 1.552413
COL8A1, 2725, 1.551949
FOXRED2, 4710, 1.551836
FBXO40, 4489, 1.551454
SYT4, 13059, 1.551329
TAF5, 13104, 1.551310
PCAT6, 9447, 1.550258
PSMB2, 10487, 1.549731
ZNF641, 15426, 1.549386
RAPSN, 10836, 1.548812
NAA11, 8458, 1.548579
TMX1, 13762, 1.547857
ZNF423, 15268, 1.547651
GPSM1, 5273, 1.547061
MYO5A, 8425, 1.546701
ANAPC15, 519, 1.546365
BCL2L1, 1221, 1.546059
ITGA5, 6214, 1.545381
BTN3A3, 1413, 1.545199
STRN4, 12912, 1.544464
MIF, 7967, 1.544420
TPX2, 13914, 1.544378
RPL23A, 11315, 1.544337
UQCRC1, 14444, 1.543060
ADAMTS1, 216, 1.542674
GPSM3, 5275, 1.542646
APOL1, 694, 1.542452
ZNF213, 15146, 1.541650
C2CD2L, 1580, 1.541485
LRRN1, 7442, 1.541413
CCDC124, 1913, 1.541155
LINC01184, 7008, 1.540324
PNMA8A, 10041, 1.538831
GBP4, 4916, 1.537960
RAB11FIP4, 10694, 1.537734
CENPM, 2278, 1.537580
INSM1, 6115, 1.537246
SYNPO2L, 13041, 1.537022
ZNF721, 15488, 1.537019
CNOT7, 2648, 1.536624
GLIPR1, 5049, 1.536191
PLCB1, 9907, 1.535403
RAB6A, 10742, 1.535382
INPP4A, 6102, 1.534841
SYCE1, 13008, 1.534635
NAB2, 8473, 1.534610
RPL7, 11349, 1.534365
TRAPPC5, 13952, 1.533931
FGF3, 4557, 1.533927
HMGCL, 5718, 1.533857
ATG12, 971, 1.532782
PMAIP1, 10008, 1.532643
TNIP3, 13796, 1.532382
OR2M1P, 9201, 1.532298
SPATS2, 12617, 1.532278
VEGFA, 14573, 1.532109
ACOT11, 131, 1.531142
PRSS3P2, 10457, 1.530868
PRELID3B, 10320, 1.530547
ATP6V1H, 1063, 1.529784
PRPF8, 10409, 1.529321
LINC01485, 7021, 1.527912
ADGRA1, 258, 1.526892
ISM1, 6197, 1.526476
CDC40, 2147, 1.525809
ALOX12B, 472, 1.525685
COL4A1, 2712, 1.525028
PPID, 10180, 1.524275
TRIB2, 13966, 1.522614
DNAAF4, 3467, 1.522529
DBF4B, 3167, 1.522372
SPSB4, 12693, 1.520958
HSPA6, 5854, 1.520615
KCNQ5, 6408, 1.520554
C8orf58, 1665, 1.520337
DGKD, 3343, 1.519992
LOC643201, 7287, 1.519846
NR3C1, 8948, 1.519649
PCNP, 9515, 1.519308
MRPL36, 8178, 1.518883
NDUFAF5, 8620, 1.518642
PLPPR2, 9986, 1.518442
SLC9B2, 12301, 1.518402
MAPK3, 7657, 1.518240
